Input,Coverage,Assembler,Polisher,Id,Gene-number,Isolet,Organism,Genome-Type,metaQuast-version,# contigs (>= 1000 bp),# contigs (>= 5000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 50000 bp),Total length (>= 1000 bp),Total length (>= 5000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 50000 bp),# contigs,Largest contig,Total length,Reference length,GC (%),Reference GC (%),N50,NG50,N90,NG90,L50,LG50,L90,LG90,# misassemblies,# misassembled contigs,Misassembled contigs length,# local misassemblies,# scaffold gap ext. mis.,# scaffold gap loc. mis.,# unaligned mis. contigs,# unaligned contigs,Unaligned length,Genome fraction (%),Duplication ratio,# N's per 100 kbp,# mismatches per 100 kbp,# indels per 100 kbp,Largest alignment,Total aligned length,NA50,NGA50,NA90,NGA90,LA50,LGA50,LA90,LGA90
voltrax--20x-redbean-wtpoa-medaka--03-polished.fasta,20,redbean,wtpoa-medaka,03,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,6742861,6742861,6742861,6742861,6742861,2,4031542,6742861,2718780,39.46,32.86,4031542,4031542,2711319,4031542,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,4001669,99.728,1.011,0.00,87.88,12.59,2711319,2741192,-,2711319,-,2711319,-,1,-,1
voltrax--20x-redbean-wtpoa-medaka--04-polished.fasta,20,redbean,wtpoa-medaka,04,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,3,3,3,6206744,6206744,6198484,6198484,6198484,4,4020955,6206744,2718780,39.95,32.86,4020955,4020955,1636285,4020955,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,3980281,80.797,1.014,0.00,150.87,23.98,1636285,2226463,-,1636285,-,-,-,1,-,-
voltrax--20x-redbean-wtpoa-medaka--05-polished.fasta,20,redbean,wtpoa-medaka,05,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),5,5,4,4,4,3505905,3505905,3499714,3499714,3499714,5,1635971,3505905,2718780,37.30,32.86,815766,1635971,510371,815766,2,1,4,2,0,0,0,0,0,0,1,0 + 1 part,815442,98.949,1.000,0.00,1.08,2.16,1635971,2690463,537606,1635971,-,510371,2,1,-,3
voltrax--20x-redbean-wtpoa-medaka--06-polished.fasta,20,redbean,wtpoa-medaka,06,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2661337,2661337,2661337,2661337,2661337,1,2661337,2661337,2718780,32.77,32.86,2661337,2661337,2661337,2661337,1,1,1,1,1,1,2661337,0,0,0,0,0 + 0 part,0,97.885,0.998,0.00,0.83,2.37,1676195,2655457,1676195,1676195,979262,979262,1,1,2,2
voltrax--20x-redbean-wtpoa-medaka--07-polished.fasta,20,redbean,wtpoa-medaka,07,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2712279,2712279,2712279,2712279,2712279,1,2712279,2712279,2718780,32.85,32.86,2712279,2712279,2712279,2712279,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.764,1.000,0.00,0.18,2.06,2712279,2712279,2712279,2712279,2712279,2712279,1,1,1,1
voltrax--20x-redbean-wtpoa-medaka--08-polished.fasta,20,redbean,wtpoa-medaka,08,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),4,4,3,3,3,7798750,7798750,7792846,7792846,7792846,4,4037846,7798750,2718780,39.55,32.86,4037846,4037846,1571427,4037846,1,1,3,1,0,0,0,3,0,0,2,0 + 3 part,5556360,81.439,1.013,0.00,150.24,27.60,2183034,2242390,-,2183034,-,-,-,1,-,-
voltrax--20x-redbean-wtpoa-medaka--09-polished.fasta,20,redbean,wtpoa-medaka,09,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2664284,2664284,2664284,2664284,2664284,1,2664284,2664284,2718780,32.76,32.86,2664284,2664284,2664284,2664284,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,97.998,1.000,0.00,0.30,1.73,2664284,2664284,2664284,2664284,2664284,2664284,1,1,1,1
voltrax--20x-redbean-wtpoa-medaka--10-polished.fasta,20,redbean,wtpoa-medaka,10,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2708991,2708991,2708991,2708991,2708991,1,2708991,2708991,2718780,32.84,32.86,2708991,2708991,2708991,2708991,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.643,1.000,0.00,0.18,1.70,2708991,2708991,2708991,2708991,2708991,2708991,1,1,1,1
voltrax--20x-redbean-wtpoa-medaka--11-polished.fasta,20,redbean,wtpoa-medaka,11,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,6744402,6744402,6744402,6744402,6744402,2,4031080,6744402,2718780,39.47,32.86,4031080,4031080,2713322,4031080,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,3997295,99.802,1.012,0.00,96.94,13.51,2713322,2747107,-,2713322,-,2713322,-,1,-,1
voltrax--20x-redbean-wtpoa-medaka--12-polished.fasta,20,redbean,wtpoa-medaka,12,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),5,5,4,3,3,2691194,2691194,2681223,2658619,2658619,5,1608032,2691194,2718780,32.83,32.86,1608032,1608032,510383,510383,1,1,3,3,0,0,0,0,0,0,0,0 + 0 part,0,98.988,1.000,0.00,0.22,2.01,1608032,2691194,1608032,1608032,510383,510383,1,1,3,3
voltrax--30x-flye--01.fasta,30,flye,NA,01,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718741,2718741,2718741,2718741,2718741,1,2718741,2718741,2718780,32.86,32.86,2718741,2718741,2718741,2718741,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.99,2718741,2718741,2718741,2718741,2718741,2718741,1,1,1,1
voltrax--30x-flye--02.fasta,30,flye,NA,02,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718728,2718728,2718728,2718728,2718728,1,2718728,2718728,2718780,32.86,32.86,2718728,2718728,2718728,2718728,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.99,2718728,2718728,2718728,2718728,2718728,2718728,1,1,1,1
voltrax--30x-flye--03.fasta,30,flye,NA,03,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718720,2718720,2718720,2718720,2718720,1,2718720,2718720,2718780,32.86,32.86,2718720,2718720,2718720,2718720,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,2.13,2718720,2718720,2718720,2718720,2718720,2718720,1,1,1,1
voltrax--30x-flye--04.fasta,30,flye,NA,04,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718709,2718709,2718709,2718709,2718709,1,2718709,2718709,2718780,32.86,32.86,2718709,2718709,2718709,2718709,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.999,1.000,0.00,0.22,1.80,2718709,2718709,2718709,2718709,2718709,2718709,1,1,1,1
voltrax--30x-flye--05.fasta,30,flye,NA,05,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718704,2718704,2718704,2718704,2718704,1,2718704,2718704,2718780,32.86,32.86,2718704,2718704,2718704,2718704,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.80,2718704,2718704,2718704,2718704,2718704,2718704,1,1,1,1
voltrax--30x-flye--06.fasta,30,flye,NA,06,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718724,2718724,2718724,2718724,2718724,1,2718724,2718724,2718780,32.86,32.86,2718724,2718724,2718724,2718724,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.219,1.000,0.00,0.19,1.93,2697497,2697497,2697497,2697497,2697497,2697497,1,1,1,1
voltrax--30x-flye--07.fasta,30,flye,NA,07,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718696,2718696,2718696,2718696,2718696,1,2718696,2718696,2718780,32.86,32.86,2718696,2718696,2718696,2718696,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,2.13,2718696,2718696,2718696,2718696,2718696,2718696,1,1,1,1
voltrax--30x-flye--08.fasta,30,flye,NA,08,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,6764321,6764321,6764321,6764321,6764321,2,4045611,6764321,2718780,39.49,32.86,4045611,4045611,2718710,4045611,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,4006915,100.000,1.014,0.00,113.66,15.59,2718710,2757406,-,2718710,-,2718710,-,1,-,1
voltrax--30x-flye--09.fasta,30,flye,NA,09,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718712,2718712,2718712,2718712,2718712,1,2718712,2718712,2718780,32.86,32.86,2718712,2718712,2718712,2718712,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.69,2718712,2718712,2718712,2718712,2718712,2718712,1,1,1,1
voltrax--30x-flye--10.fasta,30,flye,NA,10,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718731,2718731,2718731,2718731,2718731,1,2718731,2718731,2718780,32.86,32.86,2718731,2718731,2718731,2718731,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.99,2718731,2718731,2718731,2718731,2718731,2718731,1,1,1,1
voltrax--30x-flye--11.fasta,30,flye,NA,11,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718701,2718701,2718701,2718701,2718701,1,2718701,2718701,2718780,32.86,32.86,2718701,2718701,2718701,2718701,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,2.02,2718701,2718701,2718701,2718701,2718701,2718701,1,1,1,1
voltrax--30x-flye--12.fasta,30,flye,NA,12,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718722,2718722,2718722,2718722,2718722,1,2718722,2718722,2718780,32.86,32.86,2718722,2718722,2718722,2718722,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.88,2718722,2718722,2718722,2718722,2718722,2718722,1,1,1,1
voltrax--30x-flye-medaka--01-polished.fasta,30,flye,medaka,01,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718697,2718697,2718697,2718697,2718697,1,2718697,2718697,2718780,32.86,32.86,2718697,2718697,2718697,2718697,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.54,2718697,2718697,2718697,2718697,2718697,2718697,1,1,1,1
voltrax--30x-flye-medaka--02-polished.fasta,30,flye,medaka,02,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718689,2718689,2718689,2718689,2718689,1,2718689,2718689,2718780,32.86,32.86,2718689,2718689,2718689,2718689,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.36,2718689,2718689,2718689,2718689,2718689,2718689,1,1,1,1
voltrax--30x-flye-medaka--03-polished.fasta,30,flye,medaka,03,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718691,2718691,2718691,2718691,2718691,1,2718691,2718691,2718780,32.86,32.86,2718691,2718691,2718691,2718691,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.62,2718691,2718691,2718691,2718691,2718691,2718691,1,1,1,1
voltrax--30x-flye-medaka--04-polished.fasta,30,flye,medaka,04,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718680,2718680,2718680,2718680,2718680,1,2718680,2718680,2718780,32.86,32.86,2718680,2718680,2718680,2718680,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.999,1.000,0.00,0.22,1.40,2718680,2718680,2718680,2718680,2718680,2718680,1,1,1,1
voltrax--30x-flye-medaka--05-polished.fasta,30,flye,medaka,05,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718677,2718677,2718677,2718677,2718677,1,2718677,2718677,2718780,32.86,32.86,2718677,2718677,2718677,2718677,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.999,1.000,0.00,0.18,1.54,2718677,2718677,2718677,2718677,2718677,2718677,1,1,1,1
voltrax--30x-flye-medaka--06-polished.fasta,30,flye,medaka,06,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718695,2718695,2718695,2718695,2718695,1,2718695,2718695,2718780,32.86,32.86,2718695,2718695,2718695,2718695,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.219,1.000,0.00,0.19,1.71,2697470,2697470,2697470,2697470,2697470,2697470,1,1,1,1
voltrax--30x-flye-medaka--07-polished.fasta,30,flye,medaka,07,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718677,2718677,2718677,2718677,2718677,1,2718677,2718677,2718780,32.86,32.86,2718677,2718677,2718677,2718677,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.999,1.000,0.00,0.18,1.54,2718677,2718677,2718677,2718677,2718677,2718677,1,1,1,1
voltrax--30x-flye-medaka--08-polished.fasta,30,flye,medaka,08,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,6764219,6764219,6764219,6764219,6764219,2,4045545,6764219,2718780,39.49,32.86,4045545,4045545,2718674,4045545,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,4006850,99.999,1.014,0.00,113.44,15.96,2718674,2757369,-,2718674,-,2718674,-,1,-,1
voltrax--30x-flye-medaka--09-polished.fasta,30,flye,medaka,09,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718689,2718689,2718689,2718689,2718689,1,2718689,2718689,2718780,32.86,32.86,2718689,2718689,2718689,2718689,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.51,2718689,2718689,2718689,2718689,2718689,2718689,1,1,1,1
voltrax--30x-flye-medaka--10-polished.fasta,30,flye,medaka,10,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718691,2718691,2718691,2718691,2718691,1,2718691,2718691,2718780,32.86,32.86,2718691,2718691,2718691,2718691,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.22,1.66,2718691,2718691,2718691,2718691,2718691,2718691,1,1,1,1
voltrax--30x-flye-medaka--11-polished.fasta,30,flye,medaka,11,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718699,2718699,2718699,2718699,2718699,1,2718699,2718699,2718780,32.86,32.86,2718699,2718699,2718699,2718699,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.69,2718699,2718699,2718699,2718699,2718699,2718699,1,1,1,1
voltrax--30x-flye-medaka--12-polished.fasta,30,flye,medaka,12,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718754,2718754,2718754,2718754,2718754,1,2718754,2718754,2718780,32.86,32.86,2718754,2718754,2718754,2718754,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.43,2718695,2718695,2718695,2718695,2718695,2718695,1,1,1,1
voltrax--30x-raven--01.fasta,30,raven,NA,01,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718655,2718655,2718655,2718655,2718655,1,2718655,2718655,2718780,32.86,32.86,2718655,2718655,2718655,2718655,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.33,3.94,2718655,2718655,2718655,2718655,2718655,2718655,1,1,1,1
voltrax--30x-raven--02.fasta,30,raven,NA,02,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,3864699,3864699,3864699,3864699,3864699,2,2718810,3864699,2718780,38.46,32.86,2718810,2718810,1145889,2718810,1,1,2,1,0,0,0,1,0,0,1,0 + 1 part,1144269,100.000,1.001,0.00,4.60,3.01,2718653,2720273,2718653,2718653,-,2718653,1,1,-,1
voltrax--30x-raven--03.fasta,30,raven,NA,03,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,3183885,3183885,3183885,3183885,3183885,2,2718658,3183885,2718780,33.57,32.86,2718658,2718658,465227,2718658,1,1,2,1,0,0,0,0,0,0,0,0 + 1 part,463665,100.000,1.001,0.00,4.48,4.04,2718658,2720220,2718658,2718658,-,2718658,1,1,-,1
voltrax--30x-raven--04.fasta,30,raven,NA,04,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718654,2718654,2718654,2718654,2718654,1,2718654,2718654,2718780,32.86,32.86,2718654,2718654,2718654,2718654,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.26,3.02,2718654,2718654,2718654,2718654,2718654,2718654,1,1,1,1
voltrax--30x-raven--05.fasta,30,raven,NA,05,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718633,2718633,2718633,2718633,2718633,1,2718633,2718633,2718780,32.86,32.86,2718633,2718633,2718633,2718633,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,3.53,2718633,2718633,2718633,2718633,2718633,2718633,1,1,1,1
voltrax--30x-raven--06.fasta,30,raven,NA,06,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,4105092,4105092,4105092,4105092,4105092,2,2715974,4105092,2718780,39.27,32.86,2715974,2715974,1389118,2715974,1,1,2,1,1,1,2715974,1,0,0,1,0 + 1 part,1388794,99.889,1.000,0.00,1.51,3.46,2715898,2716222,2715898,2715898,-,2715898,1,1,-,1
voltrax--30x-raven--07.fasta,30,raven,NA,07,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2717812,2717812,2717812,2717812,2717812,1,2717812,2717812,2718780,32.86,32.86,2717812,2717812,2717812,2717812,1,1,1,1,0,0,0,1,0,0,0,0 + 0 part,0,99.970,0.999,0.00,10.39,4.35,2714633,2714633,2714633,2714633,2714633,2714633,1,1,1,1
voltrax--30x-raven--08.fasta,30,raven,NA,08,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718649,2718649,2718649,2718649,2718649,1,2718649,2718649,2718780,32.86,32.86,2718649,2718649,2718649,2718649,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.26,3.35,2718649,2718649,2718649,2718649,2718649,2718649,1,1,1,1
voltrax--30x-raven--09.fasta,30,raven,NA,09,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,4151267,4151267,4151267,4151267,4151267,2,2718782,4151267,2718780,39.18,32.86,2718782,2718782,1432485,2718782,1,1,2,1,0,0,0,1,0,0,1,0 + 1 part,1432161,100.000,1.000,0.00,1.14,4.01,2718618,2718942,2718618,2718618,-,2718618,1,1,-,1
voltrax--30x-raven--10.fasta,30,raven,NA,10,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,4630161,4630161,4630161,4630161,4630161,2,2718735,4630161,2718780,40.40,32.86,2718735,2718735,1911426,2718735,1,1,2,1,0,0,0,2,0,0,1,0 + 1 part,1909482,99.994,1.001,0.00,6.10,4.23,2718496,2720440,2718496,2718496,-,2718496,1,1,-,1
voltrax--30x-raven--11.fasta,30,raven,NA,11,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718855,2718855,2718855,2718855,2718855,1,2718855,2718855,2718780,32.86,32.86,2718855,2718855,2718855,2718855,1,1,1,1,0,0,0,1,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.26,3.57,2718661,2718661,2718661,2718661,2718661,2718661,1,1,1,1
voltrax--30x-raven--12.fasta,30,raven,NA,12,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,4177822,4177822,4177822,4177822,4177822,2,2718642,4177822,2718780,39.45,32.86,2718642,2718642,1459180,2718642,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,1458532,100.000,1.000,0.00,2.10,3.60,2718642,2719290,2718642,2718642,-,2718642,1,1,-,1
voltrax--30x-raven-medaka--01-polished.fasta,30,raven,medaka,01,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,4596734,4596734,4596734,4596734,4596734,2,2718695,4596734,2718780,40.39,32.86,2718695,2718695,1878039,2718695,1,1,2,1,0,0,0,0,0,0,1,0 + 1 part,1876419,100.000,1.001,0.00,4.60,1.58,2718695,2720315,2718695,2718695,-,2718695,1,1,-,1
voltrax--30x-raven-medaka--02-polished.fasta,30,raven,medaka,02,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718694,2718694,2718694,2718694,2718694,1,2718694,2718694,2718780,32.86,32.86,2718694,2718694,2718694,2718694,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.36,2718694,2718694,2718694,2718694,2718694,2718694,1,1,1,1
voltrax--30x-raven-medaka--03-polished.fasta,30,raven,medaka,03,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),2,2,2,2,2,3183313,3183313,3183313,3183313,3183313,2,2718688,3183313,2718780,33.57,32.86,2718688,2718688,464625,2718688,1,1,2,1,0,0,0,0,0,0,0,0 + 1 part,463063,100.000,1.001,0.00,4.48,2.54,2718688,2720250,2718688,2718688,-,2718688,1,1,-,1
voltrax--30x-raven-medaka--04-polished.fasta,30,raven,medaka,04,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718692,2718692,2718692,2718692,2718692,1,2718692,2718692,2718780,32.86,32.86,2718692,2718692,2718692,2718692,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,99.999,1.000,0.00,0.18,1.32,2718692,2718692,2718692,2718692,2718692,2718692,1,1,1,1
voltrax--30x-raven-medaka--05-polished.fasta,30,raven,medaka,05,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2718685,2718685,2718685,2718685,2718685,1,2718685,2718685,2718780,32.86,32.86,2718685,2718685,2718685,2718685,1,1,1,1,0,0,0,0,0,0,0,0 + 0 part,0,100.000,1.000,0.00,0.18,1.51,2718685,2718685,2718685,2718685,2718685,2718685,1,1,1,1
voltrax--30x-raven-medaka--06-polished.fasta,30,raven,medaka,06,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2715587,2715587,2715587,2715587,2715587,1,2715587,2715587,2718780,32.86,32.86,2715587,2715587,2715587,2715587,1,1,1,1,1,1,2715587,0,0,0,0,0 + 0 part,0,99.881,1.000,0.00,0.18,1.80,2715470,2715470,2715470,2715470,2715470,2715470,1,1,1,1
voltrax--30x-raven-medaka--07-polished.fasta,30,raven,medaka,07,NA,Staphylococcus_aureus_chromosome,Staphylococcus aureus,chromosome,QUAST v5.1.0rc1 2023ea6d (MetaQUAST mode),1,1,1,1,1,2717879,2717879,2717879,2717879,2717879,1,2717879,2717879,2718780,32.86,32.86,2717879,2717879,2717879,2717879,1,1,1,1,0,0,0,1,0,0,0,0 + 0 part,0,99.969,0.999,0.00,8.62,2.39,2714681,2714681,2714681,2714681,2714681,2714681,1,1,1,1
